time,source,target,st,tt,t,id
257300,81,75,PC,PC,12/03/2011 17:00,1259
257300,88,125,PC,PC,12/03/2011 17:00,1018
257300,90,2,PC*,PC*,12/03/2011 17:00,1449
257320,26,27,PC,PC,12/03/2011 17:00,136
257320,56,100,PC,PC,12/03/2011 17:00,458
257320,81,75,PC,PC,12/03/2011 17:00,1259
257320,88,125,PC,PC,12/03/2011 17:00,1018
257340,26,27,PC,PC,12/03/2011 17:00,136
257340,56,100,PC,PC,12/03/2011 17:00,458
257340,88,64,PC,PC,12/03/2011 17:00,442
257340,81,75,PC,PC,12/03/2011 17:00,1259
257340,9,19,PSI*,PSI*,12/03/2011 17:00,197
257340,36,29,PC,PC,12/03/2011 17:00,852
257340,88,125,PC,PC,12/03/2011 17:00,1018
257340,15,62,PC,PC,12/03/2011 17:00,476
257360,26,27,PC,PC,12/03/2011 17:00,136
257360,66,62,PC,PC,12/03/2011 17:00,473
257360,60,14,PSI*,PSI*,12/03/2011 17:00,1033
257360,81,75,PC,PC,12/03/2011 17:00,1259
257360,28,100,PC,PC,12/03/2011 17:00,30
257360,36,29,PC,PC,12/03/2011 17:00,852
257360,88,125,PC,PC,12/03/2011 17:00,1018
257360,115,61,PSI*,PSI*,12/03/2011 17:00,1297
257360,100,64,PC,PC,12/03/2011 17:00,292
257360,14,13,PSI*,PSI*,12/03/2011 17:00,261
257380,56,100,PC,PC,12/03/2011 17:00,458
257380,36,50,PC,PC,12/03/2011 17:00,884
257380,85,22,PSI*,PSI*,12/03/2011 17:00,139
257380,37,64,PC,PC,12/03/2011 17:00,1450
257380,81,75,PC,PC,12/03/2011 17:00,1259
257380,28,100,PC,PC,12/03/2011 17:00,30
257380,88,125,PC,PC,12/03/2011 17:00,1018
257380,100,64,PC,PC,12/03/2011 17:00,292
257400,49,50,PC,PC,12/03/2011 17:30,1451
257400,52,13,PSI*,PSI*,12/03/2011 17:30,154
257400,36,50,PC,PC,12/03/2011 17:30,884
257400,49,36,PC,PC,12/03/2011 17:30,722
257400,56,24,PC,PC,12/03/2011 17:30,465
257400,81,75,PC,PC,12/03/2011 17:30,1259
257400,70,59,PC*,PC*,12/03/2011 17:30,684
257400,28,100,PC,PC,12/03/2011 17:30,30
257400,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257400,63,108,PC,PC,12/03/2011 17:30,239
257400,23,120,PC,teacher,12/03/2011 17:30,1300
257420,36,64,PC,PC,12/03/2011 17:30,269
257420,9,19,PSI*,PSI*,12/03/2011 17:30,197
257420,28,100,PC,PC,12/03/2011 17:30,30
257420,88,125,PC,PC,12/03/2011 17:30,1018
257420,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257420,59,69,PC*,PC*,12/03/2011 17:30,56
257440,26,27,PC,PC,12/03/2011 17:30,136
257440,85,22,PSI*,PSI*,12/03/2011 17:30,139
257440,69,4,PC*,PC*,12/03/2011 17:30,976
257440,9,19,PSI*,PSI*,12/03/2011 17:30,197
257440,28,100,PC,PC,12/03/2011 17:30,30
257440,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257440,48,49,PC,PC,12/03/2011 17:30,871
257460,85,22,PSI*,PSI*,12/03/2011 17:30,139
257460,69,4,PC*,PC*,12/03/2011 17:30,976
257460,62,113,PC,PC*,12/03/2011 17:30,1452
257460,9,47,PSI*,PSI*,12/03/2011 17:30,827
257460,9,19,PSI*,PSI*,12/03/2011 17:30,197
257460,28,100,PC,PC,12/03/2011 17:30,30
257460,88,125,PC,PC,12/03/2011 17:30,1018
257460,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257460,63,108,PC,PC,12/03/2011 17:30,239
257460,27,50,PC,PC,12/03/2011 17:30,845
257460,80,79,PC*,PC*,12/03/2011 17:30,1453
257460,103,122,PC,PSI*,12/03/2011 17:30,759
257480,85,65,PSI*,PSI*,12/03/2011 17:30,248
257480,62,113,PC,PC*,12/03/2011 17:30,1452
257480,9,47,PSI*,PSI*,12/03/2011 17:30,827
257480,28,100,PC,PC,12/03/2011 17:30,30
257480,88,125,PC,PC,12/03/2011 17:30,1018
257480,63,108,PC,PC,12/03/2011 17:30,239
257500,65,22,PSI*,PSI*,12/03/2011 17:30,1014
257500,46,39,PSI*,PSI*,12/03/2011 17:30,260
257500,85,65,PSI*,PSI*,12/03/2011 17:30,248
257500,62,113,PC,PC*,12/03/2011 17:30,1452
257500,28,100,PC,PC,12/03/2011 17:30,30
257500,70,69,PC*,PC*,12/03/2011 17:30,694
257500,15,50,PC,PC,12/03/2011 17:30,1024
257500,88,125,PC,PC,12/03/2011 17:30,1018
257500,27,67,PC,PC,12/03/2011 17:30,1299
257500,48,49,PC,PC,12/03/2011 17:30,871
257500,85,42,PSI*,PSI*,12/03/2011 17:30,227
257500,40,69,PC*,PC*,12/03/2011 17:30,190
257500,53,14,PSI*,PSI*,12/03/2011 17:30,754
257500,13,115,PSI*,PSI*,12/03/2011 17:30,757
257520,46,39,PSI*,PSI*,12/03/2011 17:30,260
257520,101,22,PC*,PSI*,12/03/2011 17:30,1454
257520,62,113,PC,PC*,12/03/2011 17:30,1452
257520,70,69,PC*,PC*,12/03/2011 17:30,694
257520,88,125,PC,PC,12/03/2011 17:30,1018
257520,27,67,PC,PC,12/03/2011 17:30,1299
257520,63,108,PC,PC,12/03/2011 17:30,239
257520,101,8,PC*,PSI*,12/03/2011 17:30,1455
257540,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257540,46,39,PSI*,PSI*,12/03/2011 17:30,260
257540,101,22,PC*,PSI*,12/03/2011 17:30,1454
257540,112,67,teacher,PC,12/03/2011 17:30,1456
257540,62,113,PC,PC*,12/03/2011 17:30,1452
257540,70,59,PC*,PC*,12/03/2011 17:30,684
257540,70,69,PC*,PC*,12/03/2011 17:30,694
257540,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257540,27,67,PC,PC,12/03/2011 17:30,1299
257540,24,9,PC,PSI*,12/03/2011 17:30,295
257540,60,115,PSI*,PSI*,12/03/2011 17:30,909
257540,101,8,PC*,PSI*,12/03/2011 17:30,1455
257540,14,115,PSI*,PSI*,12/03/2011 17:30,1368
257540,14,8,PSI*,PSI*,12/03/2011 17:30,1457
257560,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257560,46,39,PSI*,PSI*,12/03/2011 17:30,260
257560,112,67,teacher,PC,12/03/2011 17:30,1456
257560,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257560,24,9,PC,PSI*,12/03/2011 17:30,295
257560,60,115,PSI*,PSI*,12/03/2011 17:30,909
257560,112,29,teacher,PC,12/03/2011 17:30,1458
257580,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257580,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257580,60,115,PSI*,PSI*,12/03/2011 17:30,909
257580,112,29,teacher,PC,12/03/2011 17:30,1458
257600,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257600,115,6,PSI*,PSI*,12/03/2011 17:30,1459
257600,60,6,PSI*,PSI*,12/03/2011 17:30,1460
257600,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257600,60,115,PSI*,PSI*,12/03/2011 17:30,909
257600,112,29,teacher,PC,12/03/2011 17:30,1458
257600,5,61,PSI*,PSI*,12/03/2011 17:30,1461
257620,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257620,115,6,PSI*,PSI*,12/03/2011 17:30,1459
257620,61,6,PSI*,PSI*,12/03/2011 17:30,1179
257620,41,65,PSI*,PSI*,12/03/2011 17:30,972
257620,60,6,PSI*,PSI*,12/03/2011 17:30,1460
257620,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257620,60,115,PSI*,PSI*,12/03/2011 17:30,909
257620,81,19,PC,PSI*,12/03/2011 17:30,305
257620,23,120,PC,teacher,12/03/2011 17:30,1300
257620,112,29,teacher,PC,12/03/2011 17:30,1458
257620,73,74,PSI*,PSI*,12/03/2011 17:30,194
257640,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257640,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257640,60,115,PSI*,PSI*,12/03/2011 17:30,909
257640,112,29,teacher,PC,12/03/2011 17:30,1458
257660,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257660,41,65,PSI*,PSI*,12/03/2011 17:30,972
257660,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257660,60,115,PSI*,PSI*,12/03/2011 17:30,909
257680,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257680,41,65,PSI*,PSI*,12/03/2011 17:30,972
257680,24,40,PC,PC*,12/03/2011 17:30,49
257680,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257680,23,67,PC,PC,12/03/2011 17:30,878
257680,60,115,PSI*,PSI*,12/03/2011 17:30,909
257680,112,29,teacher,PC,12/03/2011 17:30,1458
257700,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257700,41,65,PSI*,PSI*,12/03/2011 17:30,972
257700,6,74,PSI*,PSI*,12/03/2011 17:30,969
257700,26,75,PC,PC,12/03/2011 17:30,1137
257700,56,106,PC,PC,12/03/2011 17:30,50
257700,115,61,PSI*,PSI*,12/03/2011 17:30,1297
257700,23,67,PC,PC,12/03/2011 17:30,878
257700,23,112,PC,teacher,12/03/2011 17:30,1462
257700,60,115,PSI*,PSI*,12/03/2011 17:30,909
257700,112,29,teacher,PC,12/03/2011 17:30,1458
257720,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257720,67,29,PC,PC,12/03/2011 17:30,224
257720,56,106,PC,PC,12/03/2011 17:30,50
257720,28,100,PC,PC,12/03/2011 17:30,30
257720,115,74,PSI*,PSI*,12/03/2011 17:30,1463
257720,23,67,PC,PC,12/03/2011 17:30,878
257720,23,112,PC,teacher,12/03/2011 17:30,1462
257720,112,29,teacher,PC,12/03/2011 17:30,1458
257720,23,29,PC,PC,12/03/2011 17:30,739
257720,73,74,PSI*,PSI*,12/03/2011 17:30,194
257740,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257740,15,51,PC,PC*,12/03/2011 17:30,554
257740,41,65,PSI*,PSI*,12/03/2011 17:30,972
257740,56,106,PC,PC,12/03/2011 17:30,50
257740,28,100,PC,PC,12/03/2011 17:30,30
257760,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257760,15,51,PC,PC*,12/03/2011 17:30,554
257760,6,74,PSI*,PSI*,12/03/2011 17:30,969
257760,56,106,PC,PC,12/03/2011 17:30,50
257780,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257780,6,74,PSI*,PSI*,12/03/2011 17:30,969
257780,56,106,PC,PC,12/03/2011 17:30,50
257800,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257800,56,106,PC,PC,12/03/2011 17:30,50
257800,85,101,PSI*,PC*,12/03/2011 17:30,1464
257820,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257820,56,106,PC,PC,12/03/2011 17:30,50
257820,85,42,PSI*,PSI*,12/03/2011 17:30,227
257820,101,42,PC*,PSI*,12/03/2011 17:30,937
257840,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257840,56,23,PC,PC,12/03/2011 17:30,459
257840,106,23,PC,PC,12/03/2011 17:30,946
257840,56,106,PC,PC,12/03/2011 17:30,50
257840,101,42,PC*,PSI*,12/03/2011 17:30,937
257860,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257860,56,23,PC,PC,12/03/2011 17:30,459
257860,106,23,PC,PC,12/03/2011 17:30,946
257860,56,106,PC,PC,12/03/2011 17:30,50
257880,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257880,106,23,PC,PC,12/03/2011 17:30,946
257880,56,106,PC,PC,12/03/2011 17:30,50
257900,60,61,PSI*,PSI*,12/03/2011 17:30,1301
257940,56,106,PC,PC,12/03/2011 17:30,50
257960,56,106,PC,PC,12/03/2011 17:30,50
258000,60,61,PSI*,PSI*,12/03/2011 17:30,1301
258080,29,47,PC,PSI*,12/03/2011 17:30,1193
258100,29,47,PC,PSI*,12/03/2011 17:30,1193
258120,15,51,PC,PC*,12/03/2011 17:30,554
258120,66,51,PC,PC*,12/03/2011 17:30,542
258140,66,51,PC,PC*,12/03/2011 17:30,542
258140,29,47,PC,PSI*,12/03/2011 17:30,1193
258140,23,120,PC,teacher,12/03/2011 17:30,1300
258160,60,61,PSI*,PSI*,12/03/2011 17:30,1301
258180,60,61,PSI*,PSI*,12/03/2011 17:30,1301
258200,60,61,PSI*,PSI*,12/03/2011 17:30,1301
258200,80,61,PC*,PSI*,12/03/2011 17:30,1465
258220,60,61,PSI*,PSI*,12/03/2011 17:30,1301
258220,53,14,PSI*,PSI*,12/03/2011 17:30,754
258220,80,61,PC*,PSI*,12/03/2011 17:30,1465
258240,60,61,PSI*,PSI*,12/03/2011 17:30,1301
258240,60,80,PSI*,PC*,12/03/2011 17:30,993
258240,53,14,PSI*,PSI*,12/03/2011 17:30,754
258240,80,61,PC*,PSI*,12/03/2011 17:30,1465
258260,53,14,PSI*,PSI*,12/03/2011 17:30,754
258260,80,61,PC*,PSI*,12/03/2011 17:30,1465
258280,53,14,PSI*,PSI*,12/03/2011 17:30,754
258280,80,61,PC*,PSI*,12/03/2011 17:30,1465
258320,53,14,PSI*,PSI*,12/03/2011 17:30,754
258340,53,14,PSI*,PSI*,12/03/2011 17:30,754
258360,16,55,PC*,PC*,12/03/2011 17:30,153
258380,16,14,PC*,PSI*,12/03/2011 17:30,1466
258480,53,14,PSI*,PSI*,12/03/2011 17:30,754
258500,53,14,PSI*,PSI*,12/03/2011 17:30,754
258520,53,14,PSI*,PSI*,12/03/2011 17:30,754
258560,53,14,PSI*,PSI*,12/03/2011 17:30,754
258620,53,14,PSI*,PSI*,12/03/2011 17:30,754
258640,53,14,PSI*,PSI*,12/03/2011 17:30,754
258660,53,14,PSI*,PSI*,12/03/2011 17:30,754
258680,53,14,PSI*,PSI*,12/03/2011 17:30,754
258700,53,14,PSI*,PSI*,12/03/2011 17:30,754
258740,53,14,PSI*,PSI*,12/03/2011 17:30,754
258780,53,14,PSI*,PSI*,12/03/2011 17:30,754
258840,53,14,PSI*,PSI*,12/03/2011 17:30,754
258860,53,14,PSI*,PSI*,12/03/2011 17:30,754
258880,53,14,PSI*,PSI*,12/03/2011 17:30,754
260420,35,115,PSI*,PSI*,12/03/2011 18:00,1467
260440,35,115,PSI*,PSI*,12/03/2011 18:00,1467
261380,81,36,PC,PC,12/03/2011 18:30,1442
306880,3,4,PC*,PC*,12/04/2011 07:00,1468
306880,24,37,PC,PC,12/04/2011 07:00,815
306940,37,4,PC,PC*,12/04/2011 07:00,1247
306960,24,37,PC,PC,12/04/2011 07:00,815
306980,27,4,PC,PC*,12/04/2011 07:00,1469
306980,24,27,PC,PC,12/04/2011 07:00,356
306980,27,37,PC,PC,12/04/2011 07:00,1251
306980,24,37,PC,PC,12/04/2011 07:00,815
307000,27,4,PC,PC*,12/04/2011 07:00,1469
307000,24,27,PC,PC,12/04/2011 07:00,356
307000,27,37,PC,PC,12/04/2011 07:00,1251
307020,37,4,PC,PC*,12/04/2011 07:00,1247
307020,24,37,PC,PC,12/04/2011 07:00,815
307040,82,3,PC*,PC*,12/04/2011 07:00,1264
307040,37,4,PC,PC*,12/04/2011 07:00,1247
307040,94,3,PC*,PC*,12/04/2011 07:00,561
307060,106,45,PC,PC*,12/04/2011 07:00,17
307060,24,27,PC,PC,12/04/2011 07:00,356
307060,37,4,PC,PC*,12/04/2011 07:00,1247
307060,24,37,PC,PC,12/04/2011 07:00,815
307080,26,27,PC,PC,12/04/2011 07:00,136
307080,24,26,PC,PC,12/04/2011 07:00,93
307080,106,45,PC,PC*,12/04/2011 07:00,17
307080,24,27,PC,PC,12/04/2011 07:00,356
307080,37,4,PC,PC*,12/04/2011 07:00,1247
307080,24,66,PC,PC,12/04/2011 07:00,450
307100,26,27,PC,PC,12/04/2011 07:00,136
307100,24,26,PC,PC,12/04/2011 07:00,93
307100,106,45,PC,PC*,12/04/2011 07:00,17
307100,37,4,PC,PC*,12/04/2011 07:00,1247
307100,24,37,PC,PC,12/04/2011 07:00,815
307100,26,37,PC,PC,12/04/2011 07:00,15
307120,26,27,PC,PC,12/04/2011 07:00,136
307120,24,26,PC,PC,12/04/2011 07:00,93
307120,37,4,PC,PC*,12/04/2011 07:00,1247
307120,24,37,PC,PC,12/04/2011 07:00,815
307140,24,26,PC,PC,12/04/2011 07:00,93
307140,37,4,PC,PC*,12/04/2011 07:00,1247
307160,24,26,PC,PC,12/04/2011 07:00,93
307160,37,4,PC,PC*,12/04/2011 07:00,1247
307160,66,37,PC,PC,12/04/2011 07:00,7
307160,27,66,PC,PC,12/04/2011 07:00,1470
307160,27,37,PC,PC,12/04/2011 07:00,1251
307180,27,37,PC,PC,12/04/2011 07:00,1251
307200,26,27,PC,PC,12/04/2011 07:00,136
307200,77,4,PC*,PC*,12/04/2011 07:00,1471
307200,26,66,PC,PC,12/04/2011 07:00,0
307200,66,37,PC,PC,12/04/2011 07:00,7
307200,27,37,PC,PC,12/04/2011 07:00,1251
307200,26,37,PC,PC,12/04/2011 07:00,15
307220,106,37,PC,PC,12/04/2011 07:00,24
307220,66,11,PC,PC*,12/04/2011 07:00,1472
307220,26,11,PC,PC*,12/04/2011 07:00,1249
307220,106,66,PC,PC,12/04/2011 07:00,19
307220,26,66,PC,PC,12/04/2011 07:00,0
307220,66,37,PC,PC,12/04/2011 07:00,7
307220,106,26,PC,PC,12/04/2011 07:00,1473
307220,26,37,PC,PC,12/04/2011 07:00,15
307220,106,11,PC,PC*,12/04/2011 07:00,828
307240,37,11,PC,PC*,12/04/2011 07:00,1248
307240,106,37,PC,PC,12/04/2011 07:00,24
307240,106,66,PC,PC,12/04/2011 07:00,19
307240,27,11,PC,PC*,12/04/2011 07:00,753
307240,66,37,PC,PC,12/04/2011 07:00,7
307240,106,26,PC,PC,12/04/2011 07:00,1473
307240,27,37,PC,PC,12/04/2011 07:00,1251
307240,26,37,PC,PC,12/04/2011 07:00,15
307240,106,11,PC,PC*,12/04/2011 07:00,828
307260,37,11,PC,PC*,12/04/2011 07:00,1248
307260,26,11,PC,PC*,12/04/2011 07:00,1249
307260,26,37,PC,PC,12/04/2011 07:00,15
307280,37,11,PC,PC*,12/04/2011 07:00,1248
307280,16,77,PC*,PC*,12/04/2011 07:00,173
307280,26,11,PC,PC*,12/04/2011 07:00,1249
307280,27,37,PC,PC,12/04/2011 07:00,1251
307280,26,37,PC,PC,12/04/2011 07:00,15
307300,26,27,PC,PC,12/04/2011 07:00,136
307300,37,11,PC,PC*,12/04/2011 07:00,1248
307300,26,11,PC,PC*,12/04/2011 07:00,1249
307300,16,11,PC*,PC*,12/04/2011 07:00,422
307320,37,11,PC,PC*,12/04/2011 07:00,1248
307320,26,16,PC,PC*,12/04/2011 07:00,304
307320,26,11,PC,PC*,12/04/2011 07:00,1249
307320,66,37,PC,PC,12/04/2011 07:00,7
307320,26,37,PC,PC,12/04/2011 07:00,15
307340,37,11,PC,PC*,12/04/2011 07:00,1248
307340,26,16,PC,PC*,12/04/2011 07:00,304
307340,106,37,PC,PC,12/04/2011 07:00,24
307340,26,11,PC,PC*,12/04/2011 07:00,1249
307340,106,66,PC,PC,12/04/2011 07:00,19
307340,106,26,PC,PC,12/04/2011 07:00,1473
307340,26,37,PC,PC,12/04/2011 07:00,15
307360,16,68,PC*,PC*,12/04/2011 07:00,708
307360,68,33,PC*,PC*,12/04/2011 07:00,61
307360,106,37,PC,PC,12/04/2011 07:00,24
307360,106,25,PC,PC,12/04/2011 07:00,1474
307360,26,11,PC,PC*,12/04/2011 07:00,1249
307380,24,26,PC,PC,12/04/2011 07:00,93
307380,106,37,PC,PC,12/04/2011 07:00,24
307380,24,37,PC,PC,12/04/2011 07:00,815
307380,106,11,PC,PC*,12/04/2011 07:00,828
307400,26,109,PC,PC*,12/04/2011 07:00,1475
307400,106,37,PC,PC,12/04/2011 07:00,24
307400,26,11,PC,PC*,12/04/2011 07:00,1249
307400,106,66,PC,PC,12/04/2011 07:00,19
307400,106,24,PC,PC,12/04/2011 07:00,981
307400,82,44,PC*,PC*,12/04/2011 07:00,528
307400,106,26,PC,PC,12/04/2011 07:00,1473
307400,24,37,PC,PC,12/04/2011 07:00,815
307400,94,44,PC*,PC*,12/04/2011 07:00,41
307400,26,37,PC,PC,12/04/2011 07:00,15
307420,88,16,PC,PC*,12/04/2011 07:00,1476
307420,26,16,PC,PC*,12/04/2011 07:00,304
307420,106,37,PC,PC,12/04/2011 07:00,24
307420,24,37,PC,PC,12/04/2011 07:00,815
307440,88,16,PC,PC*,12/04/2011 07:00,1476
307440,24,26,PC,PC,12/04/2011 07:00,93
307440,26,16,PC,PC*,12/04/2011 07:00,304
307440,24,11,PC,PC*,12/04/2011 07:00,1261
307440,24,37,PC,PC,12/04/2011 07:00,815
307460,37,11,PC,PC*,12/04/2011 07:00,1248
307460,24,26,PC,PC,12/04/2011 07:00,93
307460,26,16,PC,PC*,12/04/2011 07:00,304
307460,94,109,PC*,PC*,12/04/2011 07:00,27
307460,11,33,PC*,PC*,12/04/2011 07:00,122
307460,24,37,PC,PC,12/04/2011 07:00,815
307480,88,37,PC,PC,12/04/2011 07:00,332
307480,88,66,PC,PC,12/04/2011 07:00,1260
307480,106,37,PC,PC,12/04/2011 07:00,24
307480,24,88,PC,PC,12/04/2011 07:00,1183
307480,106,88,PC,PC,12/04/2011 07:00,328
307500,56,88,PC,PC,12/04/2011 07:00,323
307500,37,11,PC,PC*,12/04/2011 07:00,1248
307500,88,37,PC,PC,12/04/2011 07:00,332
307500,106,45,PC,PC*,12/04/2011 07:00,17
307500,94,109,PC*,PC*,12/04/2011 07:00,27
307500,24,88,PC,PC,12/04/2011 07:00,1183
307500,82,109,PC*,PC*,12/04/2011 07:00,536
307500,106,88,PC,PC,12/04/2011 07:00,328
307520,24,25,PC,PC,12/04/2011 07:00,1
307520,37,11,PC,PC*,12/04/2011 07:00,1248
307520,88,37,PC,PC,12/04/2011 07:00,332
307520,43,44,PC*,PC*,12/04/2011 07:00,161
307520,16,68,PC*,PC*,12/04/2011 07:00,708
307520,106,37,PC,PC,12/04/2011 07:00,24
307520,23,25,PC,PC,12/04/2011 07:00,456
307520,82,109,PC*,PC*,12/04/2011 07:00,536
307520,56,25,PC,PC,12/04/2011 07:00,460
307520,56,106,PC,PC,12/04/2011 07:00,50
307520,106,88,PC,PC,12/04/2011 07:00,328
307520,37,33,PC,PC*,12/04/2011 07:00,13
307520,11,33,PC*,PC*,12/04/2011 07:00,122
307540,56,88,PC,PC,12/04/2011 07:00,323
307540,88,37,PC,PC,12/04/2011 07:00,332
307540,43,44,PC*,PC*,12/04/2011 07:00,161
307540,16,68,PC*,PC*,12/04/2011 07:00,708
307540,106,37,PC,PC,12/04/2011 07:00,24
307540,23,25,PC,PC,12/04/2011 07:00,456
307540,82,109,PC*,PC*,12/04/2011 07:00,536
307540,23,16,PC,PC*,12/04/2011 07:00,339
307540,106,88,PC,PC,12/04/2011 07:00,328
307540,106,12,PC,PC*,12/04/2011 07:00,995
307540,24,37,PC,PC,12/04/2011 07:00,815
307560,56,88,PC,PC,12/04/2011 07:00,323
307560,43,44,PC*,PC*,12/04/2011 07:00,161
307560,88,68,PC,PC*,12/04/2011 07:00,1477
307560,106,37,PC,PC,12/04/2011 07:00,24
307560,23,16,PC,PC*,12/04/2011 07:00,339
307560,37,33,PC,PC*,12/04/2011 07:00,13
307560,24,16,PC,PC*,12/04/2011 07:00,1143
307560,106,12,PC,PC*,12/04/2011 07:00,995
307560,24,66,PC,PC,12/04/2011 07:00,450
307580,43,44,PC*,PC*,12/04/2011 07:00,161
307580,82,109,PC*,PC*,12/04/2011 07:00,536
307580,23,16,PC,PC*,12/04/2011 07:00,339
307580,88,12,PC,PC*,12/04/2011 07:00,1478
307580,11,40,PC*,PC*,12/04/2011 07:00,277
307580,106,88,PC,PC,12/04/2011 07:00,328
307580,94,43,PC*,PC*,12/04/2011 07:00,215
307580,106,12,PC,PC*,12/04/2011 07:00,995
307580,24,66,PC,PC,12/04/2011 07:00,450
307600,56,88,PC,PC,12/04/2011 07:00,323
307600,43,44,PC*,PC*,12/04/2011 07:00,161
307600,25,16,PC,PC*,12/04/2011 07:00,1479
307600,82,109,PC*,PC*,12/04/2011 07:00,536
307600,23,16,PC,PC*,12/04/2011 07:00,339
307600,88,12,PC,PC*,12/04/2011 07:00,1478
307600,94,43,PC*,PC*,12/04/2011 07:00,215
307600,16,120,PC*,teacher,12/04/2011 07:00,1480
307620,56,88,PC,PC,12/04/2011 07:00,323
307620,82,109,PC*,PC*,12/04/2011 07:00,536
307620,56,106,PC,PC,12/04/2011 07:00,50
307620,44,17,PC*,PC*,12/04/2011 07:00,1481
307620,106,88,PC,PC,12/04/2011 07:00,328
307620,94,43,PC*,PC*,12/04/2011 07:00,215
307620,40,45,PC*,PC*,12/04/2011 07:00,133
307620,24,66,PC,PC,12/04/2011 07:00,450
307620,109,99,PC*,PC*,12/04/2011 07:00,144
307640,56,88,PC,PC,12/04/2011 07:00,323
307640,43,44,PC*,PC*,12/04/2011 07:00,161
307640,26,25,PC,PC,12/04/2011 07:00,108
307640,82,109,PC*,PC*,12/04/2011 07:00,536
307640,106,88,PC,PC,12/04/2011 07:00,328
307640,94,43,PC*,PC*,12/04/2011 07:00,215
307640,23,120,PC,teacher,12/04/2011 07:00,1300
307660,56,88,PC,PC,12/04/2011 07:00,323
307660,43,44,PC*,PC*,12/04/2011 07:00,161
307660,88,66,PC,PC,12/04/2011 07:00,1260
307660,26,25,PC,PC,12/04/2011 07:00,108
307660,11,45,PC*,PC*,12/04/2011 07:00,393
307660,77,59,PC*,PC*,12/04/2011 07:00,1136
307660,12,69,PC*,PC*,12/04/2011 07:00,199
307660,56,54,PC,PC*,12/04/2011 07:00,76
307660,106,88,PC,PC,12/04/2011 07:00,328
307660,94,43,PC*,PC*,12/04/2011 07:00,215
307660,23,120,PC,teacher,12/04/2011 07:00,1300
307660,88,54,PC,PC*,12/04/2011 07:00,1344
307660,106,54,PC,PC*,12/04/2011 07:00,78
307680,56,88,PC,PC,12/04/2011 07:00,323
307680,66,54,PC,PC*,12/04/2011 07:00,1482
307680,88,66,PC,PC,12/04/2011 07:00,1260
307680,11,45,PC*,PC*,12/04/2011 07:00,393
307680,82,109,PC*,PC*,12/04/2011 07:00,536
307680,77,59,PC*,PC*,12/04/2011 07:00,1136
307680,56,106,PC,PC,12/04/2011 07:00,50
307680,30,68,PC*,PC*,12/04/2011 07:00,300
307680,106,88,PC,PC,12/04/2011 07:00,328
307680,93,16,PC*,PC*,12/04/2011 07:00,701
307680,106,12,PC,PC*,12/04/2011 07:00,995
307680,106,54,PC,PC*,12/04/2011 07:00,78
307700,11,45,PC*,PC*,12/04/2011 07:00,393
307700,82,109,PC*,PC*,12/04/2011 07:00,536
307700,33,69,PC*,PC*,12/04/2011 07:00,106
307700,56,106,PC,PC,12/04/2011 07:00,50
307700,16,59,PC*,PC*,12/04/2011 07:00,511
307700,93,82,PC*,PC*,12/04/2011 07:00,1483
307720,75,12,PC,PC*,12/04/2011 07:00,1484
307720,23,27,PC,PC,12/04/2011 07:00,138
307720,70,99,PC*,PC*,12/04/2011 07:00,1485
307720,82,109,PC*,PC*,12/04/2011 07:00,536
307720,33,69,PC*,PC*,12/04/2011 07:00,106
307720,16,69,PC*,PC*,12/04/2011 07:00,100
307720,82,54,PC*,PC*,12/04/2011 07:00,1486
307720,88,125,PC,PC,12/04/2011 07:00,1018
307720,24,75,PC,PC,12/04/2011 07:00,1027
307720,90,77,PC*,PC*,12/04/2011 07:00,39
307720,109,54,PC*,PC*,12/04/2011 07:00,297
307720,66,29,PC,PC,12/04/2011 07:00,1487
307720,23,26,PC,PC,12/04/2011 07:00,353
